Dados horários fornecidos pelo sistema QUALAR/CETESB, reduzidos para a escala diaria.
Estacao Ibirapuera
variavel, unidade, descricao
date, dia, yyyy-mm-dd
MP10, ug/m3, concentração de material particulado inalável
CO, ppm, concentração de monóxido de carbono
O3, ug/m3, concentração de ozônio
NO, ug/m3, concentração de óxido de nitrogênio
NO2, ug/m3, concentração de dióxido de nitrogênio
Dados faltantes são representados por "NaN".
date,MP10,CO,O3,NO,NO2
2020-04-17,10.139,0.147,62.667,7.133,12.467
2020-04-18,8.947,0.100,49.222,6.333,9.833
2020-04-19,9.167,NaN,34.000,5.579,8.474
2020-04-20,11.319,0.172,61.353,7.957,13.304
2020-04-21,12.500,0.167,60.417,7.333,12.042
2020-04-22,19.931,0.217,61.250,9.792,17.333
2020-04-23,17.431,0.192,64.833,9.583,16.333
2020-04-24,24.000,0.265,62.200,11.211,19.737
2020-04-25,27.083,0.388,86.438,13.938,25.125
2020-04-26,30.694,0.433,73.792,13.458,24.042
2020-04-27,15.069,0.179,71.083,7.125,12.625
2020-04-28,13.509,0.242,48.263,13.263,22.632
2020-04-29,19.931,0.300,43.625,19.667,27.208
2020-04-30,43.056,0.558,48.083,43.875,45.292
2020-05-01,44.118,0.635,54.471,40.118,34.588
2020-05-02,36.319,0.471,45.167,16.125,19.708
2020-05-03,6.667,0.104,58.458,3.667,6.333
2020-05-04,11.667,0.167,54.667,9.042,15.500
2020-05-05,25.972,0.286,46.727,20.545,29.045
2020-05-06,26.667,0.400,46.647,18.765,26.353
2020-05-07,4.792,0.111,43.333,5.875,10.375
2020-05-08,6.389,0.158,43.167,8.917,15.250
2020-05-09,8.681,0.208,45.000,10.083,17.417
2020-05-10,16.042,0.258,48.375,9.875,17.000
2020-05-11,17.847,0.313,44.500,18.267,27.533
2020-05-12,33.472,0.596,44.043,53.043,37.043
2020-05-13,28.056,0.438,30.417,32.583,41.083
2020-05-14,18.125,0.233,25.875,16.583,24.833
2020-05-15,6.736,0.133,41.750,8.542,15.250
2020-05-16,13.542,0.217,42.083,11.458,19.208
2020-05-17,30.903,0.496,50.125,23.375,30.417
2020-05-18,30.764,0.438,48.458,26.500,32.292
2020-05-19,22.153,0.204,51.375,10.792,18.875
2020-05-20,20.208,0.254,46.875,14.042,24.500
2020-05-21,21.667,0.396,40.167,22.583,30.958
2020-05-22,23.750,0.393,32.167,18.667,26.458
2020-05-23,10.208,0.194,33.250,6.375,11.375
2020-05-24,4.444,0.121,41.708,4.167,7.250
2020-05-25,5.725,0.260,46.182,5.818,10.318
2020-05-26,10.000,NaN,19.200,13.909,24.545
2020-05-27,15.556,0.223,34.364,20.565,31.957
2020-05-28,12.778,0.246,40.500,14.083,24.083
2020-05-29,31.042,0.533,36.125,32.542,52.000
2020-05-30,52.569,0.983,45.087,65.435,48.217
2020-05-31,47.986,0.746,51.333,34.292,39.833
2020-06-01,35.139,0.483,50.250,28.250,42.625
2020-06-02,29.275,0.478,22.391,27.739,31.870
2020-06-03,18.796,0.450,37.444,26.125,31.938
2020-06-04,15.139,0.258,37.833,13.167,22.167
2020-06-05,27.361,0.388,25.917,18.000,30.875
2020-06-06,24.583,0.579,26.042,16.286,26.714
2020-06-07,8.958,0.296,33.792,8.043,12.696
2020-06-08,14.630,0.422,27.556,25.389,23.222
2020-06-09,23.611,0.658,20.458,49.292,29.250
2020-06-10,12.708,0.367,27.167,23.583,27.375
2020-06-11,18.403,0.342,44.625,16.833,27.250
2020-06-12,27.153,0.758,37.917,54.167,49.000
2020-06-13,41.944,1.192,39.000,86.375,41.583
2020-06-14,6.439,0.123,53.318,4.045,7.364
2020-06-15,5.069,0.167,43.500,8.958,15.208
2020-06-16,12.778,0.225,38.950,12.600,21.500
2020-06-17,14.375,0.204,47.250,11.958,21.000
2020-06-18,14.236,0.283,32.292,18.583,29.292
2020-06-19,17.222,0.383,36.625,24.333,29.833
2020-06-20,22.083,0.667,38.375,41.708,36.625
2020-06-21,46.190,1.324,26.476,58.100,38.350
2020-06-22,35.764,0.871,42.000,52.500,44.125
2020-06-23,25.606,0.429,25.333,34.952,54.048
2020-06-24,18.333,0.350,35.625,27.083,38.208
2020-06-25,24.924,0.505,45.524,39.476,33.810
2020-06-26,10.208,0.213,32.042,11.333,19.167
2020-06-27,4.028,0.183,41.348,8.522,15.348
2020-06-28,4.722,0.113,48.625,4.417,7.333
2020-06-29,12.536,0.239,38.957,14.826,23.130
2020-06-30,11.806,0.208,38.458,12.375,18.458
2020-07-01,8.472,0.167,42.583,10.042,17.125
2020-07-02,16.389,0.267,34.875,19.042,31.208
2020-07-03,19.653,0.263,49.500,15.250,26.750
2020-07-04,20.833,0.529,55.208,28.167,26.833
2020-07-05,30.764,0.608,37.870,24.783,26.130
2020-07-06,26.597,0.354,45.458,22.333,30.667
2020-07-07,22.917,0.313,49.167,17.000,28.083
2020-07-08,17.153,0.229,65.375,10.500,18.708
2020-07-09,18.958,0.329,37.083,15.250,26.000
2020-07-10,23.889,0.408,39.667,23.125,38.083
2020-07-11,25.486,0.363,43.750,16.708,26.750
2020-07-12,26.181,0.483,44.583,20.667,30.667
2020-07-13,24.444,0.508,46.208,27.958,38.792
2020-07-14,9.375,0.271,40.833,12.625,22.042
2020-07-15,10.556,0.238,46.292,9.750,17.333
2020-07-16,15.208,0.296,40.750,14.583,25.167
2020-07-17,35.556,0.500,29.500,29.833,47.000
2020-07-18,37.708,0.521,45.292,21.958,35.333
2020-07-19,30.000,0.342,56.583,12.333,21.333
2020-07-20,25.278,0.542,35.958,38.083,39.583
2020-07-21,28.264,0.675,39.708,48.292,41.625
2020-07-22,41.736,0.859,58.682,55.682,57.409
2020-07-23,33.194,0.417,63.833,25.208,44.667
2020-07-24,27.778,0.425,48.542,25.417,39.792
2020-07-25,25.347,0.717,48.875,41.792,33.417
2020-07-26,14.028,0.254,58.167,5.833,10.125
2020-07-27,18.841,0.639,41.087,22.826,32.522
2020-07-28,27.847,0.668,41.318,38.182,38.227
2020-07-29,7.708,0.163,58.000,8.125,14.292
2020-07-30,6.319,0.388,49.708,9.542,16.333
2020-07-31,10.000,0.341,49.909,9.864,17.045
2020-08-01,17.083,0.225,56.250,10.458,18.375
2020-08-02,16.667,0.471,63.958,7.500,13.583
2020-08-03,27.431,0.442,57.333,19.708,34.375
2020-08-04,25.972,0.308,47.750,20.042,34.375
2020-08-05,18.333,0.279,60.958,17.167,30.583
2020-08-06,NaN,0.405,38.190,31.214,53.214
2020-08-07,NaN,0.429,43.125,29.417,44.750
2020-08-08,NaN,0.494,45.438,24.938,41.563
2020-08-09,NaN,0.392,58.750,15.833,27.708
2020-08-10,34.444,0.400,82.636,22.000,36.455
2020-08-11,34.722,0.529,41.583,42.667,47.042
2020-08-12,37.847,0.313,54.083,19.625,32.125
2020-08-13,38.194,0.475,47.875,31.375,45.333
2020-08-14,37.153,0.446,61.917,24.500,42.042
2020-08-15,26.736,0.325,49.542,15.083,26.708
2020-08-16,12.083,0.350,45.708,11.292,18.542
2020-08-17,11.806,0.354,35.375,15.208,24.500
2020-08-18,12.222,0.463,26.042,26.250,33.833
2020-08-19,15.556,0.313,42.000,15.375,25.167
2020-08-20,8.194,0.196,50.333,10.292,18.542
2020-08-21,3.542,0.150,51.292,8.167,14.292
2020-08-22,4.931,0.171,54.167,6.417,11.083
2020-08-23,7.500,0.163,53.000,6.583,11.500
2020-08-24,8.819,0.167,51.208,10.458,17.292
2020-08-25,6.250,0.200,45.792,11.917,20.208
2020-08-26,14.861,0.243,50.455,16.478,28.652
2020-08-27,20.139,0.425,39.708,28.708,40.667
2020-08-28,31.250,0.600,57.125,40.333,48.000
2020-08-29,33.125,0.738,53.750,46.125,41.958
2020-08-30,39.167,0.842,65.458,42.167,38.292
2020-08-31,16.736,0.221,89.500,7.375,12.917
2020-09-01,15.347,0.221,71.667,8.500,14.917
2020-09-02,16.944,0.229,65.000,11.042,19.417
2020-09-03,19.306,0.383,56.958,25.417,35.333
2020-09-04,41.944,0.888,51.542,79.417,50.667
2020-09-05,29.861,0.292,80.417,12.292,22.167
2020-09-06,27.917,0.367,72.667,13.375,21.458
2020-09-07,42.917,0.250,123.375,7.042,12.625
2020-09-08,33.264,0.313,87.435,13.478,24.261
2020-09-09,40.347,0.342,79.167,15.000,26.917
2020-09-10,41.736,0.417,76.958,21.250,32.958
2020-09-11,52.153,0.658,95.083,34.417,45.375
2020-09-12,67.014,0.650,99.667,26.833,42.875
2020-09-13,50.625,0.488,93.792,15.667,28.375
2020-09-14,54.236,0.550,85.792,27.625,36.333
2020-09-15,7.778,0.163,55.625,9.250,15.458
2020-09-16,27.569,0.304,75.542,14.167,24.625
2020-09-17,45.069,0.446,64.333,25.292,38.125
2020-09-18,46.944,0.742,48.958,44.000,59.583
2020-09-19,92.292,1.383,82.292,80.417,61.250
2020-09-20,13.264,0.188,71.417,3.667,6.583
2020-09-21,3.333,0.148,49.826,7.000,12.182
2020-09-22,6.458,0.171,47.500,9.958,17.167
2020-09-23,12.500,0.213,47.708,11.625,20.000
2020-09-24,20.417,0.263,65.333,11.708,20.708
2020-09-25,27.639,0.446,69.958,23.167,38.542
2020-09-26,44.861,0.683,92.000,34.261,44.870
2020-09-27,32.431,0.404,89.500,18.917,32.917
2020-09-28,30.625,0.388,65.750,19.333,32.667
2020-09-29,27.292,0.321,62.375,12.833,22.833
2020-09-30,37.778,0.400,81.000,17.750,30.458
2020-10-01,44.167,0.629,89.292,28.739,44.130
2020-10-02,54.167,0.800,97.609,38.000,50.174
2020-10-03,46.944,0.804,74.417,37.125,29.917
2020-10-04,10.139,0.227,63.909,3.500,6.000
2020-10-05,20.347,NaN,NaN,NaN,NaN
2020-10-06,42.222,NaN,NaN,NaN,NaN
2020-10-07,37.569,NaN,NaN,NaN,NaN
2020-10-08,27.778,NaN,NaN,NaN,NaN
2020-10-09,29.236,NaN,NaN,NaN,NaN
2020-10-10,13.030,NaN,NaN,NaN,NaN
2020-10-11,18.819,NaN,NaN,NaN,NaN
2020-10-12,27.153,NaN,NaN,NaN,NaN
2020-10-13,36.389,0.273,105.818,20.556,38.111
2020-10-14,40.652,0.333,73.667,21.125,36.625
2020-10-15,23.264,0.242,66.417,11.625,20.458
2020-10-16,9.028,0.171,52.583,10.167,18.083
2020-10-17,17.917,0.167,59.083,6.833,12.042
2020-10-18,10.694,0.188,73.958,5.708,10.500
2020-10-19,20.833,0.317,61.333,16.375,28.375
2020-10-20,44.514,0.450,49.208,21.208,33.750
2020-10-21,29.653,0.383,55.583,16.667,27.750
2020-10-22,19.236,0.167,64.292,6.833,11.625
2020-10-23,23.542,0.179,66.042,8.792,15.292
2020-10-24,19.931,0.275,45.375,12.000,21.500
2020-10-25,34.762,0.358,49.500,11.625,18.917
2020-10-26,NaN,0.230,76.550,12.067,21.800
2020-10-27,NaN,0.333,70.000,17.625,29.375
2020-10-28,NaN,0.467,71.905,30.458,43.958
2020-10-29,NaN,0.433,80.583,24.417,41.458
2020-10-30,NaN,0.188,52.833,9.792,17.167
2020-10-31,NaN,0.146,56.042,6.458,11.083
2020-11-01,NaN,0.113,50.167,4.625,8.000
2020-11-02,NaN,0.100,49.875,4.667,8.167
2020-11-03,NaN,0.175,53.250,12.167,20.208
2020-11-04,NaN,0.205,50.412,11.050,16.800
2020-11-05,NaN,0.223,62.000,11.619,20.238
2020-11-06,NaN,0.175,58.391,9.750,16.417
2020-11-07,NaN,0.213,92.000,11.125,19.833
2020-11-08,NaN,0.325,83.208,12.917,23.042
2020-11-09,NaN,0.292,81.458,14.458,24.792
2020-11-10,NaN,0.238,60.917,11.167,19.167
2020-11-11,NaN,0.383,68.333,21.167,32.083
2020-11-12,NaN,0.308,65.958,13.542,24.250
2020-11-13,NaN,0.365,50.087,17.261,27.478
2020-11-14,NaN,0.338,66.417,13.792,23.042
2020-11-15,NaN,0.279,87.958,7.750,14.000
2020-11-16,NaN,0.271,87.792,11.292,19.625
2020-11-17,NaN,0.250,54.458,9.826,17.261
2020-11-18,NaN,NaN,40.522,10.957,18.913
2020-11-19,NaN,NaN,24.273,12.636,19.636
2020-11-20,NaN,NaN,53.864,6.826,11.652
2020-11-21,NaN,NaN,59.435,6.917,11.708
2020-11-22,NaN,NaN,61.167,5.542,9.917
2020-11-23,NaN,NaN,55.652,6.958,12.042
2020-11-24,NaN,NaN,62.333,7.417,12.875
2020-11-25,NaN,NaN,85.333,15.375,26.833
2020-11-26,NaN,NaN,61.458,19.750,34.083
2020-11-27,NaN,NaN,88.875,22.333,32.792
2020-11-28,NaN,NaN,97.435,8.750,15.750
2020-11-29,NaN,NaN,75.667,9.667,17.667
2020-11-30,NaN,NaN,63.100,15.500,27.150
2020-12-01,NaN,NaN,NaN,NaN,NaN
2020-12-02,NaN,NaN,NaN,NaN,NaN
2020-12-03,NaN,0.224,85.353,12.000,20.143
2020-12-04,NaN,0.213,73.000,10.417,18.167
2020-12-05,NaN,0.175,58.833,6.167,10.917
2020-12-06,NaN,0.204,44.000,5.208,9.125
2020-12-07,NaN,0.213,46.125,10.542,18.333
2020-12-08,NaN,0.221,35.333,12.958,20.875
2020-12-09,NaN,0.204,72.667,12.522,20.913
2020-12-10,NaN,0.191,55.682,9.913,17.000
2020-12-11,NaN,0.275,43.958,15.333,25.292
2020-12-12,NaN,0.279,54.667,11.667,19.500
2020-12-13,NaN,0.254,45.667,6.875,12.625
2020-12-14,10.667,0.232,55.684,9.316,16.526
2020-12-15,16.042,0.246,50.667,12.792,22.250
2020-12-16,17.708,0.333,60.083,18.333,29.250
2020-12-17,15.069,0.271,51.750,15.833,25.292
2020-12-18,20.556,0.350,47.000,18.417,28.667
2020-12-19,26.597,0.329,61.375,12.750,21.625
2020-12-20,14.792,0.263,54.292,9.417,16.708
2020-12-21,17.778,0.275,50.583,10.125,17.917
2020-12-22,NaN,0.158,45.875,7.917,13.542
2020-12-23,22.029,0.179,49.125,9.125,16.000
2020-12-24,15.208,0.117,45.708,5.750,9.708
2020-12-25,15.694,0.117,44.167,4.917,8.500
2020-12-26,12.609,0.113,44.625,5.542,9.542
2020-12-27,13.403,0.183,30.792,7.042,11.917
2020-12-28,16.181,0.204,42.833,9.250,16.000
2020-12-29,15.290,0.213,49.000,10.417,18.167
2020-12-30,24.444,0.171,54.792,8.208,14.542
2020-12-31,19.722,0.175,46.708,6.583,11.417
2021-01-01,31.181,0.200,47.750,3.875,7.125
2021-01-02,14.931,0.113,51.292,3.667,6.500
2021-01-03,15.208,0.100,48.542,3.333,5.542
2021-01-04,19.653,0.161,53.174,7.783,13.348
2021-01-05,24.375,0.238,54.208,12.833,21.333
2021-01-06,22.569,0.300,41.792,15.375,22.375
2021-01-07,19.167,0.200,47.167,8.583,14.583
2021-01-08,22.014,0.221,49.417,9.500,16.375
2021-01-09,30.278,0.217,56.792,7.708,14.000
2021-01-10,20.833,0.204,53.167,5.792,10.375
2021-01-11,28.472,0.221,61.125,9.417,16.250
2021-01-12,29.722,0.317,56.083,20.833,29.333
2021-01-13,9.514,0.258,48.042,25.583,15.792
2021-01-14,26.458,0.291,47.917,20.125,10.917
2021-01-15,14.653,0.363,24.667,20.208,30.125
2021-01-16,9.653,0.213,38.625,10.750,16.500
2021-01-17,9.653,0.167,45.292,4.208,7.375
2021-01-18,11.528,0.167,61.167,7.375,12.917
2021-01-19,13.264,0.200,56.042,9.917,17.250
2021-01-20,18.889,0.178,61.696,8.565,15.261
2021-01-21,20.347,0.192,69.792,9.667,17.625
2021-01-22,26.597,0.208,76.167,10.792,19.208
2021-01-23,21.042,0.196,58.167,8.875,15.875
2021-01-24,25.486,0.233,50.083,8.000,13.833
2021-01-25,19.375,0.192,60.083,9.208,15.458
2021-01-26,17.014,0.354,38.375,20.708,32.750
2021-01-27,21.042,0.271,44.500,15.500,24.583
2021-01-28,11.736,0.258,51.625,14.333,23.792
2021-01-29,26.250,0.446,50.458,34.917,34.542
2021-01-30,30.347,0.375,69.708,17.292,28.417
2021-01-31,22.153,0.263,74.750,6.875,12.333
2021-02-01,17.917,0.346,53.667,17.542,31.083
2021-02-02,20.139,0.446,41.542,24.542,36.500
2021-02-03,27.292,0.413,64.625,20.208,30.458
2021-02-04,24.931,0.246,64.500,10.792,18.500
2021-02-05,12.431,0.204,40.542,9.583,15.917
2021-02-06,18.611,0.133,60.458,5.958,10.792
2021-02-07,14.722,0.100,44.667,4.000,6.917
2021-02-08,13.958,0.106,35.125,6.625,9.917
2021-02-09,13.403,0.113,41.750,7.375,11.833
2021-02-10,11.181,0.150,46.583,9.083,15.458
2021-02-11,17.431,0.279,43.667,15.625,27.500
2021-02-12,17.986,0.317,35.125,17.500,28.208
2021-02-13,15.278,0.300,20.333,12.375,20.500
2021-02-14,12.153,0.296,34.167,9.750,11.708
2021-02-15,14.097,0.208,41.875,10.875,17.833
2021-02-16,17.708,0.238,36.958,13.958,21.208
2021-02-17,20.347,0.313,44.917,18.667,30.958
2021-02-18,19.444,0.296,44.125,15.458,21.792
2021-02-19,23.333,0.242,67.667,10.833,18.833
2021-02-20,19.583,0.196,67.917,7.583,13.042
2021-02-21,16.667,0.133,61.208,4.667,8.083
2021-02-22,19.444,0.167,58.417,7.375,12.583
2021-02-23,21.736,0.191,67.348,12.783,20.522
2021-02-24,33.889,0.342,66.583,20.458,36.250
2021-02-25,20.903,0.267,44.292,14.250,24.125
2021-02-26,21.111,0.292,37.083,14.500,24.958
2021-02-27,15.625,0.225,37.333,9.958,17.042
2021-02-28,22.431,0.257,36.783,7.739,13.609
2021-03-01,21.597,0.238,43.750,13.375,22.208
2021-03-02,26.319,0.283,41.000,19.458,27.625
2021-03-03,21.528,0.213,45.000,12.833,20.542
2021-03-04,17.361,0.281,30.238,19.524,28.905
2021-03-05,15.417,0.196,32.375,10.125,17.208
2021-03-06,10.000,0.188,28.833,8.042,13.708
2021-03-07,12.431,0.246,34.208,8.042,14.292
2021-03-08,16.667,0.220,46.900,11.263,16.947
2021-03-09,19.792,0.204,50.125,12.708,20.625
2021-03-10,17.222,0.163,50.625,10.125,16.625
2021-03-11,19.058,0.296,55.696,13.318,22.000
2021-03-12,32.451,0.325,37.375,17.125,22.938
2021-03-13,28.333,0.221,78.833,7.750,13.875
2021-03-14,11.970,0.209,69.909,6.045,10.818
2021-03-15,27.431,0.279,69.417,14.167,22.625
2021-03-16,25.486,0.246,71.042,12.792,21.625
2021-03-17,21.528,0.287,60.609,15.913,25.000
2021-03-18,26.528,0.308,33.667,15.167,26.875
2021-03-19,19.722,0.283,51.435,12.652,22.217
2021-03-20,24.861,0.221,68.417,7.083,12.750
2021-03-21,19.792,0.254,53.250,7.833,13.917
2021-03-22,25.942,0.295,56.045,16.455,25.182
2021-03-23,23.106,0.214,83.955,10.364,17.818
2021-03-24,23.611,0.208,63.875,10.167,17.125
2021-03-25,18.194,0.179,73.792,9.500,16.750
2021-03-26,30.069,0.258,74.542,13.292,23.125
2021-03-27,25.556,0.254,74.583,11.292,19.042
2021-03-28,16.000,0.225,75.600,5.800,10.400
2021-03-29,22.153,0.333,63.208,16.583,26.958
2021-03-30,15.833,0.225,50.542,10.458,16.542
2021-03-31,16.736,0.267,41.000,8.667,13.583
2021-04-01,10.972,0.100,42.583,7.500,11.250
2021-04-02,15.069,NaN,45.708,4.167,7.167
2021-04-03,22.083,0.157,55.458,7.000,11.875
2021-04-04,13.750,0.100,49.167,4.958,8.375
2021-04-05,6.667,0.125,46.708,7.083,11.750
2021-04-06,NaN,0.229,29.958,14.625,23.625
2021-04-07,NaN,0.133,38.917,8.417,13.833
2021-04-08,NaN,0.133,41.917,7.667,12.708
2021-04-09,NaN,0.221,47.667,14.750,25.458
2021-04-10,NaN,0.225,57.292,12.375,20.208
2021-04-11,NaN,0.263,58.625,11.417,20.417
2021-04-12,NaN,0.267,43.125,17.583,28.667
2021-04-13,NaN,0.108,43.125,6.625,11.375
2021-04-14,NaN,0.129,44.208,8.375,13.792
2021-04-15,NaN,0.158,46.208,9.417,16.167
2021-04-16,NaN,0.279,50.083,18.042,31.208
2021-04-17,NaN,0.275,42.667,13.500,22.208
2021-04-18,NaN,0.179,48.917,6.500,11.125
2021-04-19,NaN,0.113,38.708,5.958,9.792
2021-04-20,NaN,0.121,32.542,7.292,11.792
2021-04-21,NaN,0.100,36.500,5.125,8.625
2021-04-22,NaN,0.133,33.667,8.583,13.958
2021-04-23,NaN,0.142,34.333,9.625,15.667
2021-04-24,NaN,0.192,51.167,10.542,17.708
2021-04-25,NaN,0.283,44.375,11.958,18.458
2021-04-26,NaN,0.246,42.458,12.833,22.250
2021-04-27,NaN,0.154,37.708,9.750,16.375
2021-04-28,NaN,0.146,52.958,9.583,15.875
2021-04-29,NaN,0.121,45.458,8.375,13.417
2021-04-30,NaN,0.138,39.000,8.875,14.500
2021-05-01,NaN,0.175,47.250,9.208,15.667
2021-05-02,NaN,0.229,53.667,9.333,16.667
2021-05-03,NaN,0.392,33.792,25.083,36.625
2021-05-04,NaN,0.392,38.917,26.125,37.167
2021-05-05,NaN,0.733,45.750,67.250,56.167
2021-05-06,NaN,0.446,50.375,30.375,38.750
2021-05-07,NaN,0.126,39.833,7.833,12.875
2021-05-08,NaN,0.146,39.875,7.292,12.250
2021-05-09,NaN,0.158,48.583,6.042,10.708
2021-05-10,NaN,0.238,37.333,17.708,26.125
2021-05-11,30.476,0.388,33.875,32.500,34.208
2021-05-12,25.145,0.175,31.417,11.542,19.292
2021-05-13,9.167,0.139,40.318,8.739,14.261
2021-05-14,19.028,0.179,37.667,11.958,20.125
2021-05-15,28.819,0.238,36.667,12.042,21.042
2021-05-16,31.250,0.233,55.833,8.042,14.250
2021-05-17,31.111,0.392,29.750,24.708,34.333
2021-05-18,22.778,0.225,43.875,13.750,19.875
2021-05-19,35.000,0.404,39.250,30.167,37.208
2021-05-20,49.583,0.717,42.542,65.792,46.208
2021-05-21,71.667,0.600,34.625,40.833,53.875
2021-05-22,NaN,0.513,22.208,31.292,38.708
2021-05-23,11.597,0.196,35.458,6.500,11.292
2021-05-24,18.819,0.250,32.500,20.875,27.667
2021-05-25,54.028,0.888,28.875,93.875,73.083
2021-05-26,36.667,0.646,35.542,59.958,55.583
2021-05-27,NaN,0.800,23.333,65.000,52.042
2021-05-28,NaN,0.888,36.875,63.333,44.583
2021-05-29,38.406,0.333,42.708,14.500,19.500
2021-05-30,24.722,0.346,23.792,13.500,20.292
2021-05-31,25.556,0.325,17.583,19.083,25.042
2021-06-01,29.861,0.367,28.958,27.667,39.333
2021-06-02,56.667,0.629,31.500,44.708,50.333
2021-06-03,53.403,1.079,43.083,87.667,50.458
2021-06-04,42.431,0.383,67.500,18.625,28.458
2021-06-05,37.222,0.408,42.333,21.417,26.708
2021-06-06,42.708,0.650,35.917,37.458,29.958
2021-06-07,35.903,0.229,42.750,11.458,20.167
2021-06-08,13.333,0.200,38.000,11.542,19.833
2021-06-09,26.667,0.263,33.333,15.583,26.167
2021-06-10,40.486,0.371,22.708,22.083,31.917
2021-06-11,25.417,0.283,20.375,17.458,26.708
2021-06-12,17.917,0.383,31.292,22.833,23.542
2021-06-13,12.431,0.121,54.458,5.542,9.875
2021-06-14,23.819,0.204,41.625,13.583,22.250
2021-06-15,33.542,0.308,40.667,21.833,31.792
2021-06-16,16.806,0.138,49.208,8.000,13.917
2021-06-17,10.000,0.167,40.875,11.417,19.458
2021-06-18,23.472,0.217,39.750,16.792,27.333
2021-06-19,26.250,0.308,31.292,14.458,23.167
2021-06-20,34.861,0.463,33.292,18.042,15.333
2021-06-21,17.431,0.217,43.375,14.042,24.500
2021-06-22,24.653,0.292,21.792,22.250,31.875
2021-06-23,15.625,0.171,38.500,11.083,18.792
2021-06-24,27.361,0.438,34.000,33.833,32.208
2021-06-25,52.639,0.854,21.708,67.833,64.375
2021-06-26,44.722,0.588,38.625,29.875,39.583
2021-06-27,45.069,0.413,42.708,16.167,26.917
2021-06-28,28.472,0.417,36.792,28.125,30.542
2021-06-29,15.139,0.225,26.708,15.750,22.625
2021-06-30,16.176,0.208,31.667,18.208,26.125
2021-07-01,26.667,0.200,39.042,15.375,25.167
2021-07-02,NaN,0.450,35.583,32.583,39.542
2021-07-03,NaN,0.650,45.833,43.292,41.500
2021-07-04,NaN,0.179,62.458,6.250,11.375
2021-07-05,NaN,0.208,58.458,12.042,20.917
2021-07-06,NaN,0.213,50.583,12.583,21.875
2021-07-07,NaN,0.225,42.833,15.375,26.250
2021-07-08,NaN,0.246,44.792,18.417,30.583
2021-07-09,NaN,0.263,45.917,12.708,22.500
2021-07-10,NaN,0.546,47.083,26.083,40.583
2021-07-11,NaN,0.617,52.292,25.167,39.708
2021-07-12,NaN,0.458,43.792,26.417,44.917
2021-07-13,NaN,0.442,40.958,29.708,42.208
2021-07-14,NaN,0.808,36.875,71.375,57.958
2021-07-15,NaN,0.825,35.792,70.583,53.958
2021-07-16,NaN,0.508,48.833,31.667,34.292
2021-07-17,NaN,0.292,44.083,14.958,24.208
2021-07-18,NaN,0.288,39.958,10.083,17.083
2021-07-19,NaN,0.167,41.208,14.542,22.292
2021-07-20,NaN,0.333,35.375,31.625,36.875
2021-07-21,NaN,0.575,41.542,42.042,53.250
2021-07-22,NaN,0.467,40.833,35.125,41.750
2021-07-23,NaN,0.479,55.667,28.792,42.083
2021-07-24,NaN,0.704,42.958,41.917,55.292
2021-07-25,NaN,0.683,41.417,38.708,44.042
2021-07-26,NaN,0.838,39.000,62.083,55.083
2021-07-27,NaN,0.550,45.708,48.875,42.000
2021-07-28,14.583,0.208,33.250,13.208,20.458
2021-07-29,15.694,0.171,40.167,13.250,21.750
2021-07-30,17.778,0.179,44.083,13.375,22.458
2021-07-31,14.825,0.175,51.208,9.792,16.667
2021-08-01,NaN,0.213,53.958,8.833,16.042
2021-08-02,NaN,0.367,43.000,21.875,35.708
2021-08-03,16.667,0.150,45.458,10.417,18.083
2021-08-04,17.708,0.163,52.708,10.917,18.875
2021-08-05,28.750,0.196,50.042,12.167,20.583
2021-08-06,36.042,0.248,41.261,16.870,27.130
2021-08-07,NaN,0.308,42.375,14.958,26.000
2021-08-08,NaN,0.400,41.875,17.833,28.208
2021-08-09,24.333,0.400,39.042,29.083,40.667
2021-08-10,54.783,0.650,40.292,61.583,61.333
2021-08-11,40.625,0.558,47.792,44.083,30.667
2021-08-12,7.361,0.142,44.292,8.750,15.042
2021-08-13,11.111,0.217,31.667,14.750,24.167
2021-08-14,33.542,0.221,45.667,11.458,19.917
2021-08-15,30.926,0.308,54.500,11.833,20.917
2021-08-16,42.971,0.388,30.875,20.167,32.208
2021-08-17,40.139,0.604,51.250,39.208,56.042
2021-08-18,56.667,0.704,56.333,44.167,62.917
2021-08-19,48.750,0.604,57.958,38.917,56.208
2021-08-20,52.500,0.579,53.875,45.833,55.458
2021-08-21,66.528,0.996,78.458,69.042,56.917
2021-08-22,49.444,0.471,66.542,21.250,33.083
2021-08-23,63.472,0.625,53.042,35.167,55.458
2021-08-24,73.750,0.696,49.333,45.792,71.875
2021-08-25,70.764,0.692,51.833,45.625,71.917
2021-08-26,60.694,0.425,75.083,20.625,34.750
2021-08-27,15.625,0.196,51.958,7.958,14.000
2021-08-28,15.897,0.204,49.333,9.833,17.708
2021-08-29,NaN,0.192,55.833,6.000,10.708
2021-08-30,19.074,0.171,53.167,7.500,12.708
2021-08-31,21.528,0.146,52.083,7.583,12.792
2021-09-01,36.667,0.188,46.958,12.125,20.500
2021-09-02,32.361,0.321,44.833,23.833,37.792
2021-09-03,31.042,0.463,49.708,36.750,46.458
