Dados diarios fornecidos pela estacao meteorologica do IAG/USP
variavel, unidade, descricao
data, dia, yyyy-mm-dd
TempMed, oC, temperatura media diaria
TempMax, oC, temperatura maxima diaria
TempMin, oC, temperatura minima diaria
URMed, %, umidade relativa media diaria
URMin, %, umidade relativa minima diaria
VV, km/h, velocidade do vento media diaria
Rad, W/m2, irradiação solar global
Press, mbar, pressão atmosférica na superfície media diaria
Precip, mm/dia, acumulado diario de precipitacao
data,TempMed,TempMax,TempMin,URMed,URMin,VV,Rad,Press,Precip
2020-12-24,19.64583333,25,16.3,81.08333333,67,8.833333333,18.86016749,924.4749639,0
2020-12-25,18.5625,23.4,14.9,86.375,75,5.708333333,NA,923.8630811,0
2020-12-26,19.46666667,25.7,14,85.625,65,4.916666667,18.22355282,923.1462295,1.7
2020-12-27,20.72916667,25.8,18.6,88.625,64,5.541666667,17.50750877,924.6870343,9.7
2020-12-28,21.925,27.8,17.8,83.16666667,57,5.833333333,23.07415494,925.4206066,14
2020-12-29,22.67083333,30.9,18.8,80.83333333,48,6.5,23.47126409,923.1148427,66.4
2020-12-30,24.8375,31.6,17.8,66.625,45,7.791666667,27.68542866,921.8880387,0.3
2020-12-31,23.1125,28.9,19.9,78.95833333,59,8.291666667,20.52762334,923.1761212,4.1
2021-01-01,21.82916667,29.2,19.2,85.04166667,57,5.291666667,14.16539678,924.4637506,6.6
2021-01-02,20.0625,23.4,18.4,89.58333333,81,5.416666667,13.3696991,924.3564703,0.6
2021-01-03,20.1875,25.7,16.7,81.25,61,7.666666667,25.85260414,923.4160179,0.3
2021-01-04,21.20416667,27.4,16.8,80.83333333,51,5.25,22.11448271,923.3192449,0
2021-01-05,24.00833333,31.8,18.5,76.58333333,47,5.083333333,22.59038173,923.2892051,0.3
2021-01-06,24.86666667,33,19.4,74.45833333,45,5.666666667,22.27112651,922.7164885,0.2
2021-01-07,24.88333333,32.5,21.8,74.54166667,46,7.416666667,24.81363725,922.2346034,4.6
2021-01-08,22.75,29.2,20.8,83.5,59,6.25,12.729534,922.6364179,8.8
2021-01-09,22.51666667,27.3,20.2,87.125,73,5.333333333,15.03370509,922.8086364,0.4
2021-01-10,23.0625,30.1,20.1,86.70833333,63,3.833333333,14.39676173,923.1772209,28.2
2021-01-11,24.15,30.7,21.1,83.875,58,4.458333333,18.92552191,922.905351,0
2021-01-12,24.0125,30.2,21.3,86.20833333,62,3.375,15.50691318,923.1229101,26.3
2021-01-13,23.175,28.2,21.3,87.58333333,76,5.333333333,19.1605709,923.9571553,0.6
2021-01-14,22.59583333,27.7,20.4,86.5,71,4.791666667,16.8546771,924.5446473,0
2021-01-15,21.02916667,26.3,18.6,91.20833333,64,3.541666667,11.45092321,923.7464337,22.6
2021-01-16,23.65833333,30.4,18.6,75.54166667,49,6.541666667,23.36464628,922.0781764,0.1
2021-01-17,25.12083333,30,22,66.91666667,53,9.625,23.67966114,921.5380002,0
2021-01-18,24.875,32.5,21.3,75.75,46,8.541666667,23.20030855,922.4389369,6.6
2021-01-19,22.60833333,28.9,20.6,88.95833333,70,4.875,15.098169,924.9181145,21.7
2021-01-20,23.14166667,30.3,19.3,83.625,53,5.041666667,NA,925.2248214,0.1
2021-01-21,22.7,31.1,19.1,81.75,52,5.291666667,20.33321031,926.27003,0.1
2021-01-22,23.00833333,30.9,19.3,79.41666667,48,5.333333333,19.37775905,928.0570378,0
2021-01-23,22.67916667,30.7,19.5,82.41666667,45,5.083333333,17.47017693,927.0455804,12.7
2021-01-24,22.175,30,18.6,85.75,51,4.125,17.38798724,925.1886064,20
2021-01-25,23.50416667,32.2,18.4,79.58333333,44,6.166666667,23.0967761,923.3637869,17.2
2021-01-26,23.11666667,30.2,19.1,82.41666667,52,4.5,16.35081403,923.6598569,11.7
2021-01-27,25.54166667,32.4,18.6,69.29166667,44,6.75,26.81541836,922.5536185,0
2021-01-28,24.65833333,33,18.5,70.54166667,41,6.208333333,28.55441425,922.4757183,18.8
2021-01-29,25.54583333,33.1,19.3,66.33333333,35,4.833333333,28.46928862,922.7730916,0
2021-01-30,26.05416667,35.1,20,68.625,32,4.458333333,27.74993928,923.8675727,0
2021-01-31,25.95,32.2,20.2,70.79166667,47,4.166666667,24.09903036,923.4299881,0.3
2021-02-01,23.98333333,31.3,20.7,77.79166667,45,5.708333333,16.72649572,923.3091576,6.3
2021-02-02,22.65833333,31.9,19.2,84.16666667,48,2.75,17.91041871,923.8637741,43.5
2021-02-03,24.10833333,32.7,18.2,79.75,45,4.458333333,22.4189354,924.2646238,0.4
2021-02-04,26.675,33.3,20.4,69.875,48,7.5,24.78773596,920.8526644,0
2021-02-05,21.525,26.6,17.8,84.70833333,64,4.916666667,15.20600185,919.1687416,15
2021-02-06,20.75833333,27.1,17.4,79.66666667,58,5.666666667,24.93231781,921.0590764,4.5
2021-02-07,19.95833333,25.3,17.2,80.875,65,7,24.05512268,923.5190324,0.4
2021-02-08,19.69166667,25.2,16,76.66666667,58,7.208333333,24.12695377,924.0396477,0
2021-02-09,20.05833333,25.9,15.8,78.5,56,6.708333333,23.25003109,924.7674248,0.3
2021-02-10,20.89583333,26.8,16.3,81.875,59,5.875,22.61045661,924.9143618,0.8
2021-02-11,20.13333333,27,17.8,87.33333333,62,4.958333333,NA,924.9345178,17.1
2021-02-12,21.24166667,26.8,17.5,85.75,62,5.333333333,14.38357151,924.1859063,52
2021-02-13,20.80833333,25.4,19,92.20833333,75,4.75,9.958470662,922.9950582,25.8
2021-02-14,23.04166667,29.9,17.2,77.125,50,5.333333333,23.99912227,921.0953335,0
2021-02-15,23.475,30.9,18.4,74.54166667,42,6.833333333,27.30260853,920.049373,10
2021-02-16,22.775,30.7,17.1,79.25,45,5.625,24.69029741,919.2951081,22.1
2021-02-17,21.7,30.2,18.9,85.83333333,57,5.583333333,15.61762065,919.2583915,48.4
2021-02-18,22.33333333,31,16.2,80.04166667,44,5,23.33108938,919.4109299,1
2021-02-19,22.27083333,28.9,17.3,81.33333333,51,5.375,24.1086147,921.6021576,0.1
2021-02-20,23.1,28.2,18.2,78.45833333,55,6.75,24.01941471,924.5601533,0
2021-02-21,22.62083333,29.5,18.6,79.5,61,6.5,24.71670224,925.5379336,0
2021-02-22,22.725,28,18.8,79.16666667,62,7.125,24.39081858,925.4263907,0
2021-02-23,24.2875,33,17.2,68.45833333,31,5.25,27.36595847,924.0797429,0
2021-02-24,21.73333333,29.9,18.5,85.375,56,4,14.78358419,924.1687173,44.7
2021-02-25,20.89583333,27.2,18.7,88.70833333,60,5.708333333,11.47858696,922.8700855,4.5
2021-02-26,20.31666667,24.3,18.4,90.79166667,77,4.5,9.040057991,923.1547186,33.7
2021-02-27,20.95,27.7,18.4,87.29166667,56,4.5,14.60442235,924.6426328,24.5
2021-02-28,21.26666667,28.4,18.8,88.91666667,61,4.958333333,16.79175259,924.3647398,10.5
2021-03-01,22.61666667,29.6,18.5,84,51,4.708333333,20.07339832,923.4014769,17.4
2021-03-02,22.68333333,31.8,18.2,82.70833333,44,3.791666667,19.90566068,924.5462709,2.9
2021-03-03,23.42083333,30.8,19,77.625,42,5.166666667,23.02483898,925.74493,28.3
2021-03-04,23.225,30.2,18.6,76.83333333,49,6.916666667,18.63144224,923.879816,1.9
2021-03-05,22.34166667,26.3,20.1,79.70833333,65,11.91666667,11.74164947,919.9432149,3.1
2021-03-06,21.01666667,25.4,19.2,91.04166667,72,5.916666667,10.64097495,920.8718288,53.7
2021-03-07,20.9625,26.1,19,90.70833333,74,3.416666667,15.63111797,922.8418067,10.8
2021-03-08,21.49583333,27.2,17.9,82.91666667,58,3.916666667,17.49390265,923.1677866,0
2021-03-09,20.94166667,29.9,16.6,80.45833333,44,4.291666667,19.51002361,921.6750665,1.9
2021-03-10,20.3125,28.1,14,78.375,53,4.75,23.00374546,921.3582325,0
2021-03-11,22.22916667,29.8,18.6,76.91666667,52,5.625,17.92711815,922.4693034,0.4
2021-03-12,22.975,28.8,19,82.41666667,58,4.291666667,19.86043313,924.5382849,0
2021-03-13,22.83333333,29.7,18.1,80.66666667,56,5.333333333,22.723965,925.6028779,0
2021-03-14,23.4125,29.5,18,77.25,48,5.875,NA,925.7194917,0
2021-03-15,22.7,30.5,17.4,78.41666667,51,3.958333333,21.60495548,924.9835037,0
2021-03-16,22.85,30.2,17.2,79,43,4.916666667,24.14997856,923.9026196,0
2021-03-17,24.32083333,31.6,18.2,72.70833333,44,5.333333333,20.02297193,922.2511751,0
2021-03-18,22.0625,27.9,19.3,88.25,63,4.5,12.72535329,923.2365141,25.5
2021-03-19,22.23333333,28.4,18.7,86.29166667,69,3.916666667,14.88359014,925.3254622,0
2021-03-20,22.87916667,30,19.2,82.75,58,5.541666667,20.82887747,927.6636129,0
2021-03-21,23.96666667,32.8,17.3,74.5,41,3.5,23.2090174,927.639148,0
2021-03-22,23.75,30.3,18.4,76.41666667,49,4.291666667,23.19084724,926.8844014,0
2021-03-23,23.39583333,31.4,17,76.66666667,49,3.458333333,22.55507269,926.606916,0
2021-03-24,23.99583333,30.5,19.3,76.08333333,47,5.083333333,20.99476383,926.9623843,0
2021-03-25,23.025,29.8,17.3,78.33333333,58,3.916666667,20.20726855,927.342333,0
2021-03-26,23.79583333,33.2,19.6,78.375,43,3.791666667,20.42165616,925.6632045,0
2021-03-27,24.75,33.7,17.9,71.5,33,3.5,20.48164968,924.630727,3.8
2021-03-28,23.2,32.9,18.5,79.91666667,44,4.708333333,20.003378,923.9117171,13.4
2021-03-29,23.45,32,17.8,78.20833333,43,3.125,19.06501934,923.3147664,5.6
2021-03-30,21.30416667,29.2,17.3,84.79166667,54,3.583333333,16.59371105,921.8643376,14.7
2021-03-31,19.19166667,24.8,15.6,82.79166667,62,5.291666667,NA,921.3972647,0
2021-04-01,18.5375,25.5,13.2,79.5,51,5,21.08359206,923.1431625,0
2021-04-02,19.02083333,24.3,15.6,81.41666667,62,4.791666667,16.47408376,926.4863597,0.2
2021-04-03,19.49583333,25.9,14.3,82.08333333,62,5,18.21786425,927.1887999,0
2021-04-04,19.85833333,25.6,15.4,80.04166667,58,6.791666667,22.78436329,927.8157391,0
2021-04-05,20.28333333,25.8,16.4,77.375,52,7.375,20.01674821,927.4874845,0
2021-04-06,19.31666667,24.1,16.3,85.54166667,65,5,12.45102609,926.8092133,22.3
2021-04-07,19.9875,24.7,16.5,80.66666667,64,7.166666667,16.78139306,928.2781481,0.1
2021-04-08,20.2375,26.5,16.7,75.625,48,8.375,23.31043871,930.369029,0
2021-04-09,19.87916667,28.1,15.2,77.95833333,37,4.75,19.7157053,930.0830131,0
2021-04-10,21.42083333,29.4,16,68.95833333,36,5.25,23.72304715,926.8274856,0
2021-04-11,21.0625,29.5,14.2,67.625,38,4.083333333,22.48680525,925.163842,0
2021-04-12,21.21666667,29.2,15,76.66666667,42,5.708333333,19.28171906,925.5902183,0
2021-04-13,18.69166667,21.5,17,83.45833333,72,6.125,9.266197593,928.8807083,0.5
2021-04-14,18.2625,23.8,13.8,78.875,64,6.666666667,15.38657577,928.4015717,0
2021-04-15,19.05,25.4,15.8,77.5,57,7.708333333,17.56432601,927.5167067,0
2021-04-16,19.42083333,26.4,15.1,78.75,58,5.916666667,16.33941359,925.4280111,0
2021-04-17,20.55416667,26.4,16.3,75.20833333,49,5.875,13.30606925,924.265148,26
2021-04-18,19.075,24.3,16.2,88.66666667,66,4.708333333,15.10252562,923.8724368,21.6
2021-04-19,17.9875,22.9,16,88.625,69,6.041666667,15.46474446,925.5175464,2.1
2021-04-20,17.775,22.3,15.6,87.91666667,74,5.625,17.63173059,926.3995541,2.3
2021-04-21,17.86666667,23,15,85.83333333,66,5.583333333,15.13482562,926.1670748,0.2
2021-04-22,16.27083333,19.7,13.9,88,71,4.583333333,10.39024352,926.754177,1.8
2021-04-23,17.40416667,23.8,13.1,82.33333333,57,3.458333333,16.90643504,926.1593644,0.1
2021-04-24,19.3125,26.2,16,80.66666667,54,3.166666667,16.89041449,924.6165123,0
2021-04-25,19.76666667,28.5,13.8,78.70833333,37,2.833333333,18.44661924,923.2282328,0
2021-04-26,19.85416667,25.2,17.1,83.875,62,3.875,13.11881948,923.9192001,0
2021-04-27,18.325,21.8,15,89.16666667,75,4.458333333,9.744051827,924.9281364,0
2021-04-28,17.875,24.7,13.2,80.41666667,55,5.25,17.57334292,926.7592937,0.5
2021-04-29,16.7375,22.2,13,81.33333333,59,5.541666667,14.57373242,930.3922716,0.1
2021-04-30,16.94166667,22.6,13.8,81.58333333,59,7.166666667,16.6464528,931.7135372,0
2021-05-01,17.46666667,24.8,12.6,78.70833333,48,6.083333333,18.71531301,930.8405488,0
2021-05-02,17.7125,26,12.8,77.75,40,4.208333333,18.54931058,929.6688998,0
2021-05-03,17.60833333,26.9,12.4,83.33333333,47,3.333333333,18.23511073,928.269253,0
2021-05-04,19.625,28.5,13.3,71.375,37,4.875,20.07426324,927.6940395,0
2021-05-05,19.3,29.5,12.5,75.95833333,35,2.333333333,17.08962866,926.9311372,0.1
2021-05-06,20.34166667,29.3,13,71.83333333,32,5.333333333,17.81527347,925.4000521,0.3
2021-05-07,15.7,18.1,14,91.41666667,84,6.708333333,6.325269889,929.4376081,0.6
2021-05-08,16.05833333,20.5,13.4,83.95833333,64,6.583333333,10.09189155,932.74055,0.2
2021-05-09,17.2875,23.2,13,81.70833333,57,6.375,15.84704896,931.9628045,0
2021-05-10,17.725,25.5,13.4,78.83333333,47,5.541666667,16.79322953,929.8796569,0
2021-05-11,18.12083333,26.8,12.3,77.25,42,4.166666667,17.00025419,926.15176,0
2021-05-12,16.29583333,20.7,13.7,89.33333333,73,4,6.741251311,926.2989041,30
2021-05-13,14.77083333,20,12,86.875,70,6.041666667,11.37520635,929.7781288,2.8
2021-05-14,16.11666667,21.6,11.1,83.75,65,6.208333333,12.69043731,929.2552832,0
2021-05-15,17.05833333,22,13.5,85.45833333,70,4.875,12.23918167,927.9877633,0
2021-05-16,17.25,23.4,13.7,84.08333333,59,4.166666667,10.61345138,928.135087,0
2021-05-17,17.18333333,25.5,11.6,78.45833333,45,3.416666667,15.81679321,926.4821235,0
2021-05-18,16.53333333,21.2,13.8,85.33333333,65,4.375,11.47740899,926.7929904,0
2021-05-19,16.86666667,25.8,11.6,75.08333333,34,3.125,17.47851139,926.1360053,0
2021-05-20,17.1625,26.4,10,77.75,32,2.916666667,16.95302412,925.1320345,0.1
2021-05-21,18.35,28.5,11.4,69.66666667,29,3.916666667,16.86764637,923.8276022,0.1
2021-05-22,16.44166667,18.8,13.7,87.45833333,66,6.25,4.204812611,923.2512304,7
2021-05-23,18.925,22.8,16.7,81.54166667,66,10.125,7.928960576,922.975672,0
2021-05-24,14.50416667,21.6,8.1,60.625,34,6.625,16.97897021,926.2811148,0
2021-05-25,14.18333333,25.3,7.3,71.58333333,23,1.666666667,15.28941577,928.7600817,0
2021-05-26,15.525,26.3,7.8,76.66666667,27,2.333333333,15.4985269,927.6738674,0
2021-05-27,17.8125,26.6,11.4,76.75,43,2.291666667,14.61438833,925.8529784,0
2021-05-28,21.69583333,29.1,13.8,64.875,39,6.541666667,15.04273113,922.6548802,0
2021-05-29,22.75416667,28.6,16.9,68.91666667,45,8.25,12.12218782,922.8364094,0.9
2021-05-30,17.80416667,22,15.3,92.04166667,81,3.5,5.276459836,927.5130377,7.5
2021-05-31,16.92083333,21.7,12.6,89.25,69,3.708333333,7.964229195,928.241875,5.5
2021-06-01,16.57916667,24.4,13,85.04166667,57,1.916666667,13.48368758,926.3426348,0
2021-06-02,18.5,27.3,14.2,75.79166667,40,4.333333333,15.29305781,926.2908029,0
2021-06-03,18.67083333,27.5,12.6,81.16666667,45,3.375,12.96244849,928.9869288,0
2021-06-04,19.89166667,27.1,15.9,77.83333333,50,5.875,14.62578351,930.6679023,0
2021-06-05,19.93333333,27.6,15.3,71.66666667,37,5.875,15.92524389,929.125774,0
2021-06-06,19.4375,28.4,14.4,78.54166667,40,3.761904762,10.19046597,927.4611648,0
2021-06-07,18.175,21.4,16.4,89.83333333,74,3.958333333,4.243098058,927.515096,0.1
2021-06-08,17.225,19.6,15.5,93,87,4,6.05303526,927.3777197,2.1
2021-06-09,18.13333333,22.2,15.8,86.66666667,68,4.458333333,9.455284921,927.8393823,0
2021-06-10,18.325,20.8,16.1,88.29166667,78,6.166666667,4.239061959,926.8240627,1.7
2021-06-11,16.17916667,18.6,12.2,91.16666667,84,4,5.106536277,926.4386999,1
2021-06-12,14.61666667,21.8,10,83.5,52,3.458333333,14.07864199,928.2620933,0
2021-06-13,14.27083333,19.5,10.7,78.54166667,56,5.916666667,16.17337315,930.8018592,0.1
2021-06-14,15.30833333,23.7,11.2,80.625,55,5.791666667,14.506242,929.8500926,0
2021-06-15,16.22916667,24.6,10.8,81,47,4.708333333,13.78030047,927.7466232,0
2021-06-16,15.07916667,20,12.5,83.08333333,55,4.5,11.31961866,927.721882,0.1
2021-06-17,14.44583333,18.7,12.6,86.5,68,4.041666667,9.799832786,929.6423106,0.9
2021-06-18,15.075,21.8,10.5,82.29166667,56,4.541666667,13.41308707,930.9948525,0
2021-06-19,15.90416667,21.4,13.8,86,69,5.583333333,7.990837545,928.8964227,0.1
2021-06-20,16.91666667,22.6,13.3,81.54166667,60,6.791666667,14.27834633,926.6857334,0.3
2021-06-21,15.18333333,20.4,12.3,85.16666667,58,3.125,11.17005233,929.3229452,1.5
2021-06-22,15.19166667,18,13.4,92.375,84,3.708333333,4.665412765,929.6141434,4.1
2021-06-23,14.88333333,19.7,11.4,86.58333333,70,5.625,9.652311864,931.4649321,0.4
2021-06-24,16.6875,24.8,11.6,76.04166667,45,7.166666667,15.5792984,927.3057371,0
2021-06-25,17.20416667,24.7,12.4,80.70833333,54,2.458333333,10.01468225,927.2789035,0
2021-06-26,19.325,27.2,12.4,73.54166667,45,4.916666667,14.85880227,927.2897567,0
2021-06-27,19.125,27.3,13,69.29166667,41,5.25,NA,926.4994387,0
2021-06-28,15.77916667,22.8,10.8,84.04166667,59,4.125,13.92259302,928.8092746,0
2021-06-29,11.73333333,14.8,8.3,84.70833333,70,5.208333333,3.077169053,929.7852799,0.5
2021-06-30,8.741666667,15.2,2.9,70.625,44,4.125,15.44648606,932.0125022,0
2021-07-01,11.77916667,19,6.3,80.54166667,56,6.208333333,13.78579491,934.1272801,0
2021-07-02,14.3,24.4,7.2,74.875,39,5.375,16.6837036,932.7191945,0
2021-07-03,15.22083333,24.4,9,76.33333333,39,4.166666667,13.72031713,931.671525,0
2021-07-04,15.10833333,20,12.8,82.91666667,64,5.458333333,13.07259422,932.9469162,0
2021-07-05,15.46666667,21.8,12.2,81.625,54,5.458333333,13.51122547,933.2778143,0
2021-07-06,14.59583333,20.8,10.8,80.20833333,52,5.958333333,12.5738347,931.860895,0
2021-07-07,14.41666667,20.3,9.1,82.75,62,4.208333333,11.63607036,930.6496773,0
2021-07-08,15.37083333,24,10.6,77.29166667,35,4.541666667,14.4683269,929.0605991,0
2021-07-09,14.75833333,23.5,9.5,83.45833333,48,5.208333333,14.40162828,929.8818162,0
2021-07-10,15.225,25.4,9.4,73.625,33,4.125,15.7140325,929.6290383,0.2
2021-07-11,15.8125,25.7,9.8,71.25,30,3.583333333,14.92244445,929.1667852,0.1
2021-07-12,15.5375,25.6,8.6,75.375,31,4.583333333,15.87376137,930.4558763,0.1
2021-07-13,16.70833333,26.1,10.2,66.70833333,30,5,NA,930.7216405,0.1
2021-07-14,16.62916667,26,9.8,65.95833333,34,3.5,15.45343681,928.3544541,0
2021-07-15,17.75416667,27.8,9.6,65.33333333,33,4.416666667,15.7526859,925.8568536,0
2021-07-16,16.69166667,22.6,13.4,81.79166667,58,5,9.573915792,926.2558833,0
2021-07-17,16.74166667,24.4,13.5,87.375,57,4.125,10.16201835,926.6634765,7.1
2021-07-18,16.125,24.6,10.8,71.91666667,19,4.416666667,17.82042937,927.5561171,0
2021-07-19,11.2,20,4.2,56.25,19,4.666666667,18.56060282,929.955709,0
2021-07-20,9.908333333,17.5,2.6,74.83333333,46,4.583333333,17.18583099,931.9867055,0
2021-07-21,12.62083333,23.7,7,72.5,27,2.958333333,16.46675584,932.4026186,0
2021-07-22,13.4625,22.5,6.6,79.875,38,4.333333333,16.84305497,934.877151,0
2021-07-23,15.40416667,24.9,9.8,73.75,26,5.958333333,17.87823948,933.4310568,0
2021-07-24,16.19583333,27.2,9.2,68.20833333,29,4.458333333,17.30534594,931.2532573,0.2
2021-07-25,16.6875,27.3,8.9,61.95833333,25,3.958333333,17.75706672,928.9057861,0
2021-07-26,17.68333333,27.7,9.6,58.16666667,27,4.625,17.18377609,926.7191131,0
2021-07-27,18.8375,28.7,10,63.79166667,29,6.333333333,15.72982489,923.9113476,12.2
2021-07-28,11.14583333,15.8,8.4,90.875,67,5.625,3.338218582,925.8029279,24.9
2021-07-29,7.025,14.4,2.6,69.66666667,39,5.291666667,18.69191334,930.5563735,0
2021-07-30,7.325,13.4,1.1,78.20833333,55,5.958333333,18.41256969,934.3729226,0
2021-07-31,11.13333333,18.2,5.1,78.33333333,48,7.75,17.54443597,935.8945755,0
2021-08-01,12.79583333,19,8,81.54166667,50,6,15.05520512,935.6603998,0
2021-08-02,13.54166667,21.9,7.7,83.16666667,46,3.708333333,15.21491726,932.8757726,0
2021-08-03,12.73333333,17.9,9.8,85.33333333,64,5,13.4574302,933.1791311,0.3
2021-08-04,13.30833333,18.7,9.9,78.95833333,60,6.25,17.75015583,935.2311794,0
2021-08-05,14.7625,20.8,10.7,80.20833333,56,7.25,14.81000292,935.9187276,0
2021-08-06,16.13333333,24,11.6,81.70833333,51,6.875,15.26640528,935.3588501,0
2021-08-07,16.2875,23,12.1,80.875,49,5.958333333,14.53953137,932.377764,0
2021-08-08,17.1625,26.3,11.6,71,33,3.875,17.73765785,930.9103525,0.1
2021-08-09,17.8375,27.8,10.4,61.45833333,26,4.416666667,18.49484566,930.0091704,0
2021-08-10,18.4,29,10.4,57.45833333,21,3.625,19.69880593,927.9058096,0
2021-08-11,14.52916667,19.7,12.2,85.79166667,72,5.5,9.24287307,929.7585066,0
2021-08-12,13.3375,15.6,11.8,92.70833333,81,5.666666667,6.277098393,931.3143644,1.3
2021-08-13,13.9375,15.8,11.9,94.16666667,84,6,2.710499869,931.2394872,0.4
2021-08-14,15.24583333,19.9,12.7,88.125,73,4.875,8.001432334,930.0675012,0
2021-08-15,17.65833333,26.6,13.9,81.875,44,5.166666667,16.65745561,927.2844771,0
2021-08-16,16.11666667,21.8,13.8,87.54166667,71,6.583333333,8.762170708,927.0702691,5.4
2021-08-17,19.8875,30.7,12.6,68.66666667,33,4.583333333,18.8546205,928.2735127,0
2021-08-18,21.39583333,31.9,14.5,63.79166667,27,3.708333333,19.02175663,929.3502152,0
2021-08-19,21.01666667,32,14,61.54166667,19,3.583333333,18.96471615,926.9499891,0
2021-08-20,21.24166667,30.6,12.9,58.04166667,22,3.333333333,19.95637517,926.547878,0
2021-08-21,20.47916667,30,12.6,55.25,25,3.125,18.92534922,927.4268461,0
2021-08-22,20.9625,30.2,13,49.08333333,24,5.708333333,19.01820422,925.0152287,0
2021-08-23,20.75416667,31.4,12.2,55,24,3.666666667,18.81071753,923.5314858,0
2021-08-24,22.02916667,32.1,15.5,54.66666667,24,4.416666667,17.02360764,922.5772463,0
2021-08-25,22.3625,32.2,14.4,53.625,27,3.875,17.26541251,921.2951743,0
2021-08-26,21.88333333,31.4,16.2,59.66666667,26,6.75,17.20627433,922.7086462,0
2021-08-27,15.67916667,18.2,13.8,91.54166667,83,6.708333333,5.457412395,929.0332366,0.5
2021-08-28,15.34166667,17.2,13.8,93.08333333,88,6.458333333,4.858396991,931.8804253,27.3
2021-08-29,16.2375,19.4,14.7,90.45833333,83,5.458333333,7.734006654,932.2393135,0.1
2021-08-30,16.88333333,21.3,14.6,86.125,72,8.5,14.92609932,931.30294,3.5
2021-08-31,17.37083333,23.4,14,80.95833333,63,9.208333333,17.81666647,932.1107678,0
2021-09-01,17.79583333,25.4,12.2,76.04166667,42,7.083333333,22.91011171,930.6766203,0
2021-09-02,18.94166667,28.2,13.8,69.83333333,29,5.458333333,21.94533471,928.026899,0
2021-09-03,20.77916667,30.4,13.4,63.625,30,4.333333333,20.0676317,925.5409164,0
2021-09-04,19.1125,29.4,14.8,78.75,41,4.416666667,19.63009317,925.2596774,0
2021-09-05,20.13333333,31.2,14.2,70.58333333,26,4.666666667,17.97469463,924.0232388,0
2021-09-06,18.7,24.4,16.4,83.79166667,66,6.041666667,15.2503264,926.817962,0
2021-09-07,19.65416667,27.1,13.2,81.29166667,47,7.25,19.98831392,926.1747717,0
2021-09-08,23.97916667,34.8,17,63.91666667,27,8.083333333,20.69263169,922.3507723,0
2021-09-09,21.62083333,28.7,18.2,79.5,48,5,12.39032517,923.5331011,2.2
2021-09-10,20.39166667,24.6,18.4,79.41666667,64,3.125,12.01913313,925.9989133,5.7
2021-09-11,19.90833333,26.4,16.3,76.66666667,43,3.083333333,15.70029462,927.902032,0
2021-09-12,20.3625,31,14,78.08333333,37,3.416666667,21.60757847,927.9074284,0
2021-09-13,24.65,34.2,15.8,62.66666667,28,5.291666667,19.25138621,924.0450535,0
2021-09-14,24.1125,33,17.8,60.83333333,25,6.375,15.58744002,923.2524378,0
2021-09-15,19.20416667,22,16.3,86,69,5.25,4.473111035,928.7727171,5.9
2021-09-16,16.62083333,18.7,15.1,93.04166667,88,7.791666667,4.476650421,932.7680872,1.7
2021-09-17,16.675,22.2,14.4,90.83333333,72,6.625,10.86051568,929.867646,0.1
2021-09-18,20.30416667,31.9,16.2,81.25,41,5.041666667,19.64005202,925.2440689,0
2021-09-19,21.08333333,30.1,15.7,82.08333333,53,3.75,22.35104516,925.4005929,0
2021-09-20,24.08333333,35.4,17,68.79166667,29,5.458333333,21.21314567,924.2439155,0
2021-09-21,20.54583333,34.3,12.9,81.20833333,33,6.541666667,14.21165414,924.6164879,1
2021-09-22,13.4,16.3,11.1,86.91666667,76,8.583333333,11.21247128,929.1813812,2.2
2021-09-23,14.49166667,20.4,10.4,75.16666667,55,9.708333333,21.57234196,929.0695543,0
2021-09-24,16.48333333,29.2,11,77.29166667,39,6.666666667,22.13009824,927.1943528,0
2021-09-25,16.67916667,22,12.2,86.04166667,71,3.833333333,10.69641988,926.8741129,0.5
2021-09-26,19.8,29.4,14.1,71.70833333,45,4.916666667,20.07298534,926.835142,0
2021-09-27,20.62083333,29.6,13.4,66.75,38,4.583333333,24.34949244,928.5330841,0
2021-09-28,22.26666667,32.5,13.2,55,26,4.75,24.75498437,925.6673527,0
2021-09-29,19.4125,27.8,15.8,77.91666667,50,6.583333333,17.86648214,924.4157592,0.5
2021-09-30,18.11666667,24,15,82,63,6.75,19.19921935,925.359853,0.1
2021-10-01,18.275,19,8,88.83333333,71,5.875,9.032585209,922.6071008,5.4
2021-10-02,19.94166667,21.9,7.7,83.79166667,57,2.875,13.39343225,922.4742111,0
2021-10-03,20.075,17.9,9.8,84.75,42,5.291666667,NA,922.1608632,23.5
2021-10-04,18.97083333,18.7,9.9,91.33333333,73,4.875,NA,923.4476318,7.5
2021-10-05,16.22916667,20.8,10.7,90.66666667,84,5.916666667,5.93942196,926.9841181,0.4
2021-10-06,19.79166667,24,11.6,82.20833333,52,6.875,23.25289139,925.5779846,0
2021-10-07,16.775,23,12.1,91.875,80,5.541666667,5.634580434,925.6367829,0.2
2021-10-08,16.50416667,26.3,11.6,85.29166667,66,7.666666667,21.87669034,925.785713,0
2021-10-09,15.93333333,27.8,10.4,91.83333333,82,7.333333333,7.047331529,926.1268376,7.7
2021-10-10,16.2375,29,10.4,93.625,82,6.291666667,6.738728811,925.4926302,9.4
2021-10-11,17.36666667,19.7,12.2,89.875,75,7,6.898955034,925.5662142,7.1
